id,latest_ep,name,genre,status,score,review,publish_year,duration,link
3885,28/28,Kengan Ashura 3nd Season,Anime,Hoàn thành,8.3,52,2023,28 Tập,https://animehay.biz/thong-tin-phim/kengan-ashura-3nd-season-3885.html
3885,28/28,Kengan Ashura 3nd Season,Hành động,Hoàn thành,8.3,52,2023,28 Tập,https://animehay.biz/thong-tin-phim/kengan-ashura-3nd-season-3885.html
3885,28/28,Kengan Ashura 3nd Season,Võ thuật,Hoàn thành,8.3,52,2023,28 Tập,https://animehay.biz/thong-tin-phim/kengan-ashura-3nd-season-3885.html
4075,16/16,Kim Ngô Vệ,Hành động,Hoàn thành,6.1,46,2024,16 Tập,https://animehay.biz/thong-tin-phim/kim-ngo-ve-4075.html
4075,16/16,Kim Ngô Vệ,Thám tử,Hoàn thành,6.1,46,2024,16 Tập,https://animehay.biz/thong-tin-phim/kim-ngo-ve-4075.html
4075,16/16,Kim Ngô Vệ,CN Animation,Hoàn thành,6.1,46,2024,16 Tập,https://animehay.biz/thong-tin-phim/kim-ngo-ve-4075.html
4075,16/16,Kim Ngô Vệ,Huyền ảo,Hoàn thành,6.1,46,2024,16 Tập,https://animehay.biz/thong-tin-phim/kim-ngo-ve-4075.html
4087,10/??,Suicide Squad ISEKAI,Anime,Đang tiến hành,8.1,80,2024,?? Tập,https://animehay.biz/thong-tin-phim/suicide-squad-isekai-4087.html
4087,10/??,Suicide Squad ISEKAI,Hành động,Đang tiến hành,8.1,80,2024,?? Tập,https://animehay.biz/thong-tin-phim/suicide-squad-isekai-4087.html
4087,10/??,Suicide Squad ISEKAI,Xuyên không,Đang tiến hành,8.1,80,2024,?? Tập,https://animehay.biz/thong-tin-phim/suicide-squad-isekai-4087.html
3897,39/39,Captain Tsubasa Season 2: Junior Youth-hen,Anime,Hoàn thành,7.2,74,2023,39 Tập,https://animehay.biz/thong-tin-phim/captain-tsubasa-season-2-junior-youth-hen-3897.html
3897,39/39,Captain Tsubasa Season 2: Junior Youth-hen,Thể thao,Hoàn thành,7.2,74,2023,39 Tập,https://animehay.biz/thong-tin-phim/captain-tsubasa-season-2-junior-youth-hen-3897.html
3565,52/52,Tru Tiên,CN Animation,Đang tiến hành,8.9,1088,2022,52 Tập,https://animehay.biz/thong-tin-phim/tru-tien-3565.html
3565,52/52,Tru Tiên,Tiên hiệp,Đang tiến hành,8.9,1088,2022,52 Tập,https://animehay.biz/thong-tin-phim/tru-tien-3565.html
3565,52/52,Tru Tiên,Kiếm hiệp,Đang tiến hành,8.9,1088,2022,52 Tập,https://animehay.biz/thong-tin-phim/tru-tien-3565.html
3565,52/52,Tru Tiên,Huyền ảo,Đang tiến hành,8.9,1088,2022,52 Tập,https://animehay.biz/thong-tin-phim/tru-tien-3565.html
3259,30/30,Quyến Tư Lượng,CN Animation,Hoàn thành,9.1,389,2021,30 Tập,https://animehay.biz/thong-tin-phim/quyen-tu-luong-3259.html
3259,30/30,Quyến Tư Lượng,Tiên hiệp,Hoàn thành,9.1,389,2021,30 Tập,https://animehay.biz/thong-tin-phim/quyen-tu-luong-3259.html
3259,30/30,Quyến Tư Lượng,Huyền ảo,Hoàn thành,9.1,389,2021,30 Tập,https://animehay.biz/thong-tin-phim/quyen-tu-luong-3259.html
4128,6/6,Kimi ni Todoke 3nd Season,Anime,Hoàn thành,9.0,29,2024,6 Tập,https://animehay.biz/thong-tin-phim/kimi-ni-todoke-3nd-season-4128.html
4128,6/6,Kimi ni Todoke 3nd Season,Tình cảm,Hoàn thành,9.0,29,2024,6 Tập,https://animehay.biz/thong-tin-phim/kimi-ni-todoke-3nd-season-4128.html
4128,6/6,Kimi ni Todoke 3nd Season,Học đường,Hoàn thành,9.0,29,2024,6 Tập,https://animehay.biz/thong-tin-phim/kimi-ni-todoke-3nd-season-4128.html
4128,6/6,Kimi ni Todoke 3nd Season,Đời thường,Hoàn thành,9.0,29,2024,6 Tập,https://animehay.biz/thong-tin-phim/kimi-ni-todoke-3nd-season-4128.html
4128,6/6,Kimi ni Todoke 3nd Season,Shoujo,Hoàn thành,9.0,29,2024,6 Tập,https://animehay.biz/thong-tin-phim/kimi-ni-todoke-3nd-season-4128.html
4126, 110 phút,SPY×FAMILY CODE: White,Anime,Hoàn thành,9.3,54,2024,110 phút,https://animehay.biz/thong-tin-phim/spy-family-code-white-4126.html
4126, 110 phút,SPY×FAMILY CODE: White,Hành động,Hoàn thành,9.3,54,2024,110 phút,https://animehay.biz/thong-tin-phim/spy-family-code-white-4126.html
4126, 110 phút,SPY×FAMILY CODE: White,Hài hước,Hoàn thành,9.3,54,2024,110 phút,https://animehay.biz/thong-tin-phim/spy-family-code-white-4126.html
4126, 110 phút,SPY×FAMILY CODE: White,Đời thường,Hoàn thành,9.3,54,2024,110 phút,https://animehay.biz/thong-tin-phim/spy-family-code-white-4126.html
3799,30/30,Thương Nguyên Đồ,CN Animation,Đang tiến hành,9.6,911,2023,30 Tập,https://animehay.biz/thong-tin-phim/thuong-nguyen-do-3799.html
3799,30/30,Thương Nguyên Đồ,Huyền ảo,Đang tiến hành,9.6,911,2023,30 Tập,https://animehay.biz/thong-tin-phim/thuong-nguyen-do-3799.html
4046,12/12,Vampire Dormitory,Anime,Hoàn thành,5.9,32,2024,12 Tập,https://animehay.biz/thong-tin-phim/vampire-dormitory-4046.html
4046,12/12,Vampire Dormitory,Tình cảm,Hoàn thành,5.9,32,2024,12 Tập,https://animehay.biz/thong-tin-phim/vampire-dormitory-4046.html
4046,12/12,Vampire Dormitory,Siêu nhiên,Hoàn thành,5.9,32,2024,12 Tập,https://animehay.biz/thong-tin-phim/vampire-dormitory-4046.html
4046,12/12,Vampire Dormitory,Ma cà rồng,Hoàn thành,5.9,32,2024,12 Tập,https://animehay.biz/thong-tin-phim/vampire-dormitory-4046.html
4067,16/16,Phản Diện Tái Sinh,CN Animation,Hoàn thành,7.9,96,2024,16 Tập,https://animehay.biz/thong-tin-phim/phan-dien-tai-sinh-4067.html
4067,16/16,Phản Diện Tái Sinh,Trùng sinh,Hoàn thành,7.9,96,2024,16 Tập,https://animehay.biz/thong-tin-phim/phan-dien-tai-sinh-4067.html
4070,13/??,Hồi Minh: Phong Hỏa Tam Nguyệt,CN Animation,Đang tiến hành,8.0,128,2024,?? Tập,https://animehay.biz/thong-tin-phim/hoi-minh-phong-hoa-tam-nguyet-4070.html
4070,13/??,Hồi Minh: Phong Hỏa Tam Nguyệt,Xuyên không,Đang tiến hành,8.0,128,2024,?? Tập,https://animehay.biz/thong-tin-phim/hoi-minh-phong-hoa-tam-nguyet-4070.html
4070,13/??,Hồi Minh: Phong Hỏa Tam Nguyệt,Huyền ảo,Đang tiến hành,8.0,128,2024,?? Tập,https://animehay.biz/thong-tin-phim/hoi-minh-phong-hoa-tam-nguyet-4070.html
